Institution,Country,Latitude,Longitude
Lehigh University,United States,40.605388,-75.3772863
Swiss Federal Institute of Technology Lausanne (EPFL),Switzerland,46.5190557,6.5667576
University of Illinois Urbana-Champaign,United States,40.1019523,-88.2271615
University of Florida,United States,29.6465428,-82.3533266
NetEase,China,35.86166,104.195397
"Westlake University, China",China,30.1339474,120.0794882
Beijing Institute for General Artificial Intelligence (BIGAI),China,39.904211,116.407395
", Max Planck Institute for Intelligent Systems",Germany,48.7468939,9.0805141
"Tokyo Institute of Technology, Tokyo Institute of Technology",Japan,35.6060836,139.6828511
"MIT-IBM Watson AI Lab, IBM Research",USA,37.09024,-95.712891
FPT Software Ltd. -  FPT Corporation,Vietnam,14.058324,108.277199
Pontificia Universidad Católica,Chile,-33.4422709,-70.64054639999999
Shanghai Polytechnic University,China,31.263651,121.652274
"University of California, Santa Barbara",United States,34.4153601,-119.8514162
Leidos,United States,37.09024,-95.712891
"The University of Sydney, University of Sydney",Australia,-33.8688197,151.2092955
Helsing,Finland,63.4833746,22.3492434
University of Brescia,Italy,41.87194,12.56738
Nara Institute of Science and Technology,Japan,34.7326198,135.7340145
"Aalborg University, Aalborg University",Denmark,57.0139858,9.9845553
University of Milan,Italy,45.460342,9.194129799999999
Linköping University,Sweden,58.3978364,15.5760072
Sinopac Holdings,Taiwan,23.69781,120.960515
Xi'an University of Architecture and Technology,China,34.2378333,108.9641471
Washington University in St. Louis,United States,38.6487895,-90.31079620000001
CentraleSupelec,France,48.709445,2.1661629
"University of Minnesota, Twin Cities",United States,44.9753541,-93.2330739
"Institute of Cytology and Genetics, Siberian Branch of Russian Academy of Sciences",Russia,54.8476837,83.10700539999999
J. P. Morgan Chase and Co.,United States,37.09024,-95.712891
Hippocratic AI,NA,,
Abacus.AI,Canada,56.130366,-106.346771
"Queen Mary, University of London",United Kingdom,51.5240671,-0.0403745
"AI Center, CJ Corporation",South Korea,35.907757,127.766922
Universidad Autónoma de Madrid,Spain,40.5466983,-3.6943619
University of Wisconsin - Madison,United States,43.076592,-89.4124875
RWTH Aachen,Germany,50.7775413,6.077485299999999
ENPC,France,48.8468992,2.5852222
"Hebrew University of Jerusalem, Israel",Israel,31.768319,35.21371
Illinois Institute of Technology,United States,41.83671,-87.6259602
StabilityAI,USA,37.09024,-95.712891
"Fudan University, Tsinghua University",China,35.86166,104.195397
"Institute of Computing Technology , Chinese Academy of Sciences",China,40.06102,116.17919
Utrecht University,Netherlands,52.08518249999999,5.1757062
"Institute of Logic and Computation, Technische Universität Wien",Austria,48.20806959999999,16.3713095
Queen Mary University London,United Kingdom,51.5240671,-0.0403745
Baichuan,China,30.239845,118.903745
Charité Universitaetsmedizin Berlin,Germany,52.5264618,13.3766245
"University of Illinois, Urbana Champaign",United States,40.1019523,-88.2271615
Sichuan University,China,30.663964,104.071022
Virtue AI,NA,,
"Washington University, St. Louis",United States,38.6487895,-90.31079620000001
"Institute of Information Science, Academia Sinica",Taiwan,25.0411727,121.6146518
École des Ponts,France,48.8468992,2.5852222
Meta,USA,,
"IRD - Institute of Research for Sustainable Development, France",France,46.227638,2.213749
FAIR at Meta,USA,,
Université de Rouen Normandie,France,49.4584181,1.0674362
"Department of Computer Science, National Tsing Hua University, National Tsing Hua University",Taiwan,24.7961217,120.9966699
Baidu Research,China,35.86166,104.195397
EPFL,Switzerland,46.5190557,6.5667576
insitro,USA,37.653732,-122.3936973
NCSOFT,South Korea,35.907757,127.766922
Albert-Ludwigs-Universität Freiburg,Germany,47.9935441,7.845949599999999
TuSimple,USA,37.09024,-95.712891
Case Western Reserve University,United States,41.5043413,-81.6083838
"AIIT, Peking University",China,39.904211,116.407395
Birmingham University,United Kingdom,52.4508168,-1.9305135
Department of Computer Science in UIUC,USA,40.1019523,-88.2271615
"Shenzhen Research Institute of Big Data, CUHK(SZ）",China,22.687845,114.209931
Isomorphic Labs,NA,,
University of Aberdeen,Scotland,57.1647761,-2.1014659
SGIT AI,NA,,
huawei,China,35.86166,104.195397
Polixir,NA,,
Hunan University,China,28.178915,112.94395
Indiana University at Bloomington,United States,39.1670467,-86.5269373
NAVER WEBTOON,South Korea,35.907757,127.766922
University of Tübingen,Germany,48.5252713,9.060423499999999
UniDistance Suisse,Switzerland,46.3186052,7.9944479
University of Miami,United States,25.7216374,-80.2792805
"Huawei Technologies Co., Ltd.",China,35.86166,104.195397
"Institute of automation, Chinese academy of science, Chinese Academy of Sciences",China,39.9106327,116.3356321
Beijing Institute for General Artificial Intelligence,China,39.904211,116.407395
Samaya AI,NA,,
OMRON SINIC X Corporation,Japan,35.7092149,139.7605097
TotalEnergies,France,46.227638,2.213749
EURECOM,France,43.614386,7.071124999999999
China Telecom Guizhou Branch,China,26.5981999,106.70722
Habana Labs (Intel),Cuba,21.521757,-77.781167
"Nanrui Group Co., Ltd",China,39.823026,116.288855
Watrix Technology,China,35.86166,104.195397
"Department of Informatics, Technical University Munich",Germany,48.1351253,11.5819806
ENS,France,48.8418769,2.3451397
Harbin Institute of Technology,China,45.7470436,126.6334305
Université de Montréal,Canada,56.130366,-106.346771
Universität Bielefeld,Germany,52.0367238,8.4952413
UT Southwestern Medical Center,United States,32.8157524,-96.8442985
Samsung AI,South Korea,35.907757,127.766922
The Cyprus Institute,Cyprus,35.14143019999999,33.379745
Polytechnic Institute of Milan,Italy,45.468503,9.182402699999999
Bosch Reserach,Germany,51.165691,10.451526
"Istituto Italiano di Tecnologia, Genova",Italy,44.4071448,8.934738099999999
Beacon Platform,NA,,
citi,United States,37.09024,-95.712891
"Digital Content Technology Center, Tencent Games",China,35.86166,104.195397
United Imaging,China,35.86166,104.195397
Huawei Noah's ark Lab,China,35.86166,104.195397
HKUST(GZ),China,22.3374847,114.2633989
"National Chiao Tung University, National Chiao Tung University",Taiwan,24.7844271,120.9957022
Aurora Innovation,NA,,
CISPA,United States,37.09024,-95.712891
"Queen Mary University, London",United Kingdom,51.5240671,-0.0403745
Shanghai University of Finance and Economics,China,31.306594,121.494038
Intel AI Research,USA,37.09024,-95.712891
Weizmann Institute of SCience,Israel,31.90375409999999,34.8080315
USACE ERDC,United States,32.3012717,-90.8714067
Temasek Life Sciences Laboratory / National University of Singapore,Singapore,1.2941912,103.7772182
cloudwise,NA,,
Higher School of Economics,Russia,55.761458,37.63327530000001
Sony Corporation,Japan,36.204824,138.252924
Allianz Versicherungs-AG,Austria,47.516231,14.550072
SmartMore Ltd.,NA,,
Institut for Advanced Research in Artificial Intelligence,NA,,
Toronto University,Canada,43.653226,-79.3831843
"Birkbeck College, University of London",United Kingdom,51.5218563,-0.1303146
Jiangnan University,China,31.482675,120.277464
Boson AI,NA,37.3984213,-121.9788142
"Newcastle University, UK",United Kingdom,54.9791871,-1.6146608
Huawei Cloud Technologies Ltd.,China,35.86166,104.195397
LNE,France,48.82927100000001,2.295037
"University of Montreal, University of Montreal",Canada,45.5027292,-73.6183016
META,Meta is affiliated,,
Thomson Reuters,Canada,56.130366,-106.346771
FiT,Japan,36.204824,138.252924
Alignment Research Center,NA,,
"University of Sydney, University of Sydney",Australia,-33.8688197,151.2092955
QualComm,USA,37.09024,-95.712891
Xiaomi Corporation,China,35.86166,104.195397
Tsinghua University,China,39.9996674,116.3264439
"Ningbo Beilun Third Container Terminal Co., Ltd",China,29.8988899,121.84431
"Amazon, AWS AI Labs",USA,37.09024,-95.712891
University of Copenhagen,Denmark,55.6802303,12.5724096
"City, University of London",United Kingdom,51.5279719,-0.1024624
Friedrich-Alexander Universität Erlangen-Nürnberg,Germany,49.5979117,11.0045437
university Paul Sabatier,France,43.5619586,1.4699399
Department of Computer Science,NA,,
D. E. Shaw & Co.,United States,39.5500507,-105.7820674
Institute of Computing Technology of the Chinese Academy of Sciences,China,39.9106327,116.3356321
"Shanghai Jiao Tong University, China",China,31.0252201,121.4337784
"Université Pierre et Marie Curie - Paris 6, Sorbonne Université - Faculté des Sciences (Paris VI)",France,48.8468998,2.3554958
INRIA Lille - Nord Europe,France,50.6338443,3.0199132
"The Hong Kong Polytechnic University, The Hong Kong Polytechnic University",China,22.3045633,114.1795767
(Independent Researcher),NA,,
University of Helsinki,Finland,60.16948170000001,24.9505269
Beijing Language and Culture University,China,39.99377399999999,116.345897
Nanjing University of Information Science and Technology,China,32.20541,118.726956
Okinawa Institute of Science and Technology (OIST),Japan,26.4649533,127.8301187
"Department of Computing Science, University of Alberta",Canada,53.9332706,-116.5765035
Weizmann Institute of Science,Israel,31.90375409999999,34.8080315
"Department of Computer Science and Engineering, The Hong Kong University of Science and Technology",Hong Kong,22.3374847,114.2633989
China University of Petroleum (East China),China,37.4623077,118.5005322
"Hithink RoyalFlush Information Network Co., Ltd.",China,35.86166,104.195397
Institute of Computing Technology，Chinese Academy of Sciences,China,40.06102,116.17919
AMD,USA,,
Kakao Entertainment,South Korea,35.907757,127.766922
Memorial Sloan Kettering Cancer Centre,United States,37.09024,-95.712891
Johns Hopkins University,United States,39.3299013,-76.6205177
University of Genoa,Italy,44.4071448,8.934738099999999
Curtin University of Technology,Australia,-32.0054649,115.8919818
China Telecom Bestpay,China,35.86166,104.195397
Fermi National Accelerator Laboratory,United States,41.8481484,-88.25844909999999
Disney Research,USA,37.09024,-95.712891
"School of Computer Science, McGill University",Canada,45.5060969,-73.5764372
IRLAB Therapeutics,Sweden,60.12816100000001,18.643501
"College of Computing, Georgia Institute of Technology",United States,33.7772356,-84.3973254
Kuaishou,China,35.86166,104.195397
AlpacaML,NA,,
King Abdullah University of Science and Technology,Saudi,22.313251,39.1094336
"Centre for Integrative Neuroscience, AG Bethge",Germany,48.5317049,9.0415485
Secondmind.ai,United Kingdom,52.1916856,0.1336625
Rheinisch Westfälische Technische Hochschule Aachen,Germany,50.7775413,6.077485299999999
"Saarland University, Universität des Saarlandes",Germany,49.255122,7.040951400000001
"University of California, San Diego, University of California, San Diego",United States,32.881168,-117.2343605
"institute of computer science, University of Tartu",Estonia,58.3854301,26.7247358
ARC Lab,NA,,
"Research, AT&T",USA,37.09024,-95.712891
"State Key Laboratory of General Artificial Intelligence, BIGAI",China,35.86166,104.195397
Suzhou Yierqi,China,31.29833989999999,120.58319
OWL University of Applied Sciences and Arts,Germany,52.0164933,8.9055102
Tata Institute of Fundamental Research,India,18.9065257,72.8051318
Graphcore,United Kingdom,55.378051,-3.435973
"FedML, Inc.",USA,37.3840875,-122.0127955
Anuttacon,NA,,
ServiceNow Inc,United States,37.09024,-95.712891
"Department of Computer Science and Engineering, The Chinese University of Hong Kong",China,22.4179185,114.2072256
"Max-Planck-Institute for Intelligent Systems, Max-Planck Institute",Germany,48.7468939,9.0805141
"The University of Texas, Austin",United States,30.2850284,-97.7335226
African Institute for Mathematical Sciences,South Africa,-34.1074499,18.4704708
NAVER,South Korea,35.907757,127.766922
IIT Gandhinagar,India,23.2132656,72.6856664
Athena Research Center,Greece,39.074208,21.824312
Medizinische Universität Innsbruck,Austria,47.2631312,11.3839188
Meta Inc.,USA,37.09024,-95.712891
University of Queensland,Australia,-22.575197,144.0847926
"Computer Science, National Yang Ming Chiao Tung University",Taiwan,24.7868862,120.9974969
Snap Research,NA,,
RIKEN Center for Advanced Intelligence Project,Japan,35.6825337,139.7746321
MILA,Norway,60.47202399999999,8.468945999999999
RWTH Aachen University,Germany,50.7775413,6.077485299999999
"Electrical Engineering and Computer Science, University of Michigan - Ann Arbor",United States,42.29239219999999,-83.71406569999999
Enveda Biosciences,USA,40.0225606,-105.2219313
University of West Attica,Greece,38.0025235,23.6748883
"Shenyang Institute of Automation, Chinese Academy of Sciences",China,35.86166,104.195397
Dalhousie University,Canada,44.6356313,-63.5951737
University of Houston,United States,29.7204627,-95.34293190000001
FPT Software - AIC Lab,Vietnam,14.058324,108.277199
"Department of Computer Science, University of Illinois Urbana-Champaign",United States,40.1019523,-88.2271615
BAAI,China,23.5578,108.800652
Lawrence Berkeley National Lab,United States,37.8715226,-122.273042
GWANGJU INSTITUTE OF SCIENCE AND TECHNOLOGY,South Korea,35.2281817,126.8420227
",Institute of automation, Chinese academy of science",China,35.86166,104.195397
"The Insititute of Advanced Computing Technology, Beijing University of Aeronautics and Astronautics",China,39.9843568,116.3446392
MBZUAI,UAE,24.4326227,54.6184724
Raive,NA,44.418441,12.2034957
Radford University,United States,37.1382597,-80.5506161
National Tsing Hua University,Taiwan,24.7961217,120.9966699
Max Planck Institute for Software Systems,Germany,49.25753659999999,7.046263700000001
SIAnalytics,NA,,
Skolkovo institute of science and technology,Russia,55.6977407,37.3595732
Safran Tech,France,48.9381552,2.2571896
"University of North Carolina, Chapel Hill",United States,35.9049122,-79.0469134
University of Twente,Netherlands,52.2663667,6.7875833
Centre for Artificial Intelligence and Robotics (CAIR) Hong Kong Institute of Science & Innovation Chinese Academy of Sciences,China,35.86166,104.195397
Apple,USA,37.09024,-95.712891
Concordia University,Canada,45.4948363,-73.5779128
Facebook AI Research,USA,37.09024,-95.712891
"MILA, University of Montreal",Canada,45.5307147,-73.6135931
École Polytechnique Fédérale de Lausanne (EPFL),Switzerland,46.5190557,6.5667576
Safran Group,France,46.227638,2.213749
Korea University,South Korea,37.58938759999999,127.0324773
NAVER Cloud,South Korea,35.907757,127.766922
WeChat Pattern Recognition Center,China,35.86166,104.195397
"AGH University of Science and Technology, Krakow, Poland",Poland,50.06448229999999,19.9232752
University of Maine,United States,44.901867,-68.66882509999999
William Marsh Rice University,United States,29.7168363,-95.4035531
IBM,United States,37.09024,-95.712891
Jagiellonian University,Poland,50.0610645,19.9328982
University Medical Center Hamburg-Eppendorf,Germany,53.5908285,9.9739881
Ant Research,NA,,
Duke Kunshan University,China,31.415978,120.9014167
"The Ohio State University, Columbus",United States,39.9993865,-83.0227103
The Chinese University of Hong Kong (Shenzhen）,China,22.687845,114.209931
"University of Massachusetts, Lowell",United States,42.6552587,-71.3247164
Fudan University,China,31.2974197,121.5036178
University of Michigan - Dearborn,United States,42.31763429999999,-83.2320299
University of Massachusetts at Lowell,United States,42.6334247,-71.31617179999999
Dreamfold,NA,,
Samsung Electronics,South Korea,35.907757,127.766922
Dexcom,United States,,
Bosch research,Germany,51.165691,10.451526
Ulsan National Institute of Science and Technology,South Korea,35.5734176,129.189629
"ELLIS Institute Tübingen, Max Planck Institute for Intelligent Systems, Tübingen AI Center, Tübingen, Germany",Germany,48.53574949999999,9.058354699999999
Ben Gurion University of the Negev,Israel,31.261426,34.7995546
"University of Dublin, Trinity College",Ireland,53.3437935,-6.254571599999999
Tehran Institute for Advanced Studies,Iran,35.7629608,51.3986995
Honda Research Institute,Japan,35.7881455,139.6070426
Simula Research Laboratory,Norway,59.91729419999999,10.7358319
Datadog,USA,37.09024,-95.712891
Zhejiang Lab & UCAS & Zhejiang University,China,30.30868439999999,120.0864995
JD.com Inc.,China,35.86166,104.195397
"Department of Psychology, Columbia University",United States,40.8075355,-73.9625727
VMware,USA,,
University of Minnesota,United States,44.9753541,-93.2330739
City University of New York,United States,40.7127753,-74.0059728
Intuit,USA,,
NEC Laboratories America,USA,37.09024,-95.712891
"FAIR, Multimodal Foundation",NA,,
Chapman University,United States,33.7943211,-117.8518422
Korea Advanced Institute of Science and Technology,South Korea,36.3721427,127.36039
Exscientia,United Kingdom,51.714244,-1.2224126
"Hebei University of Technology, China",China,35.86166,104.195397
TikTok Inc.,China,35.86166,104.195397
Emory University,United States,33.7971368,-84.32224
Dyson,United Kingdom,55.378051,-3.435973
Southern University of Science and Technology,China,22.593969,113.99894
Shenzhen MSU-BIT University,China,22.6826092,114.2056483
Institute for AI in Medicine IKIM,NA,,
Cleanlab,USA,37.09024,-95.712891
INRAE,France,46.227638,2.213749
Bytedance Inc.,China,35.86166,104.195397
Prescient Design / Genentech,USA,40.7403694,-73.9902078
Panasonic Corporation,Japan,36.204824,138.252924
INRIA Rhone-Alpes,France,44.952398019338,6.484082302400288
University Paris Descartes,France,48.85112119999999,2.3406703
University of Agder,Norway,58.1638461,8.0030351
Montanuniversität Leoben,Austria,47.3847372,15.0930201
Université Claude Bernard Lyon1 - LAGEPP,France,45.7795871,4.8656025
CNRS/University Paris-Saclay,France,48.7098718,2.1666978
Pengcheng Laboratory,China,22.5735938,113.9445153
Technische Universität Darmstadt & hessian.AI,Germany,49.8748699,8.6563634
UC Santa Barbara,United States,34.4153601,-119.8514162
Universität Hamburg,Germany,53.5630754,9.9884042
"Harvard University, Harvard University",USA,42.3744368,-71.1182488
University of Waterloo,Canada,43.4642578,-80.5204096
MedaiTek Research,NA,,
"Huaqiao University, China",China,24.934879,118.645694
"University of New Hampshire, Durham",United States,43.138948,-70.9370252
"The Institute of Statistical Mathematics, Japan, Tokyo Institute of Technology",Japan,35.7126264,139.4089222
"Computer Science Department, Stanford University",United States,37.4300473,-122.1733617
Samsung Research America,USA,37.4012031,-122.0476684
Chinese Academy of Sciences,China,39.9106327,116.3356321
"Weizmann Institute, Technion",Israel,31.046051,34.851612
University of Bologna,Italy,44.4969129,11.352376
Pingan Group,China,35.86166,104.195397
Waabi Innovation,Canada,43.6551011,-79.40741709999999
Tencent YouTu Lab,China,35.86166,104.195397
University of Witwatersrand,South Africa,-26.1928628,28.0304471
Universität des Saarlandes,Germany,49.255122,7.040951400000001
Kyoto University,Japan,35.0262444,135.7808218
Scale AI,USA,37.09024,-95.712891
Polytechnic Institute of Turin,Italy,45.0632841,7.660124700000001
Bosch Artificial Intelligence Center,Germany,51.165691,10.451526
HKUST (GZ),China,22.3374847,114.2633989
Cardiff University,Wales,51.4887336,-3.1807339
John Carroll University,United States,41.4905602,-81.5297689
Mila - Québec AI Institute; Université de Montréal,Canada,45.5307147,-73.6135931
Yahoo Research,USA,37.09024,-95.712891
"School of Statistics, Renmin University of China",China,39.971805,116.308259
University of Mons,Belgium,50.4516865,3.9589928
National Technical University of Athens,Greece,37.9777547,23.7837782
"Department of Biomedical Engineering, Tsinghua University",China,39.9996674,116.3264439
California Polytechnic State University,United States,35.302696,-120.666565
"University of Rome ""Tor Vergata""",Italy,41.8514621,12.6292473
Allen Institute for Artificial Intelligence,USA,37.09024,-95.712891
MeiTuan,China,,
Kakao Brain Corp,South Korea,35.907757,127.766922
IRT Saint-Exupéry,France,43.5634244,1.4885417
Stability AI,USA,37.09024,-95.712891
Boston University,United States,42.3504997,-71.1053991
"King's College London, University of London",United Kingdom,51.5114864,-0.115997
"Research, Facebook",USA,37.09024,-95.712891
"University of Tennessee, Knoxville",United States,35.9489531,-83.93742259999999
Max Planck Institute for Informatics,Germany,49.257775,7.04602
Universidad Politécnica de Cataluna,Spain,41.22311029999999,1.7356471
Zhejiang Sci-Tech University,China,30.315807,120.3517315
Microsoft Inc,USA,37.09024,-95.712891
Wayne State University,United States,42.3591388,-83.06654619999999
Ecole Normale Supérieure Paris-Saclay,France,48.7123311,2.1649992
"Gatsby Unit, UCL",United Kingdom,55.378051,-3.435973
IBM T. J. Watson Research Center,USA,41.2097516,-73.8026467
CONICET,Argentina,-38.416097,-63.61667199999999
Science,France,46.227638,2.213749
AIC FEL CTU Prague,Czechia,50.102629,14.393031
"Department of Computer Science, University of Maryland, College Park",United States,38.9890953,-76.9365146
Wright State University,United States,39.7798542,-84.06510779999999
Einsteinmed,Germany,51.165691,10.451526
TapTap,China,35.86166,104.195397
Anhui Polytechnic University,China,31.33882,118.41154
Orcam Technologies,Israel,31.8004073,35.2103135
"UC Berkeley, University of California, Berkeley",United States,37.87015100000001,-122.2594606
"Futurewei Technologies, Inc.",China,35.86166,104.195397
The Hong Kong Polytechnic University,China,35.86166,104.195397
"IMIS - ""Athena"" Research Center",Greece,,
NEC Laboratories Europe,Germany,49.4061168,8.6849466
NavInfo Europe B.V.,Netherlands,51.45603930000001,5.393566799999999
Heidelberg University,Germany,49.41066,8.706554299999999
JD AI Research,China,35.86166,104.195397
"Institute of Information Engineering ,CAS",China,39.97426,116.21589
Université Paris Cité,France,48.8555506,2.3318549
Independent,NA,,
"Computer Science Department, Technion-Israel Institute of Technology",Israel,32.7767783,35.0231271
University of Connecticut,United States,41.81354150000001,-72.2452715
Korea Advanced Institute of Science and Technology (KAIST),South Korea,36.3721427,127.36039
Salesforce Research,USA,37.09024,-95.712891
Matterhorn Studio,NA,,
University of Chinese Academy of Sciences,China,40.408141,116.682386
University of  Chinese Academy of Sciences,China,40.408141,116.682386
Akool,NA,37.3371187,-121.8893909
Huya Inc,China,35.86166,104.195397
"University of Modena and Reggio Emilia, AimageLab",Italy,44.6451145,10.928124
Brunel University Uxbridge,United Kingdom,51.5321389,-0.4727493
Oosto,Belgium,50.503887,4.469936
", Hebrew University of Jerusalem",Israel,31.7945578,35.2414009
University of Maryland - College Park,United States,38.9869183,-76.9425543
Hong Kong University of Science and Technology (GUANGZHOU),China,23.1290799,113.26436
